id,user_id,family_id,member_id,scheme_id,sent_approve,scheme_alooted_date,zone,district_id,block_code,ward_village_code,othersubscheme,scheme_comment,otherdepartment,otherscheme,scheme_department_id,sch_cat_dep_rel_id,newdepart_id,newschm_id,reject_status,approved_by_district_user_id,rejected_by_district_user_id,sention_remarks,sention_status,sanction_date,noscheme,transfer_from_dep,transfer_from_scheme,transfer_from_dist,loan_amount,incomeIncreaseUpto,radiobuttonStatus,member_scheme_active
7102,199,2EWF7675,FBBC6819,20,0,20/09/2021,Z245,19,,,\N,pashudhan,,,\N,5,4,14,1,\N,314,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7103,199,2JFA5918,YURC0375,20,0,20/09/2021,Z245,19,,,\N,pashudhan ,,,\N,5,4,14,1,\N,314,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7104,199,2JFA5918,HJBL5222,20,0,20/09/2021,Z245,19,,,\N,pa,,,\N,5,4,14,0,\N,,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7105,199,3HWF9659,PQKA6340,20,0,20/09/2021,Z245,19,,,\N,pashudhan,,,\N,5,4,14,0,\N,,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7106,199,3LDS3135,BZKT4048,20,0,20/09/2021,Z245,19,,,\N,pashudhan,,,\N,5,4,14,1,\N,314,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7107,199,3LDS3135,VQNS6179,20,0,20/09/2021,Z245,19,,,\N,pashudhan,,,\N,5,4,14,0,\N,,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7108,199,3QYB2451,FNNW2548,20,0,20/09/2021,Z245,19,,,\N,pashudhan,,,\N,5,4,14,1,\N,314,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7109,199,3QYB2451,RSTH6411,20,0,20/09/2021,Z245,19,,,\N,pashudhan,,,\N,5,4,14,0,\N,,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7110,199,3QYB2451,LIJJ2945,20,0,20/09/2021,Z245,19,,,\N,pashudhan,,,\N,5,4,14,0,\N,,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7111,199,3ZQQ8815,QMWA2395,20,0,20/09/2021,Z245,19,,,\N,pashudhan,,,\N,5,4,14,0,\N,,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7112,199,3ZQQ8815,HAWE7341,20,0,20/09/2021,Z245,19,,,\N,pashudhan,,,\N,5,4,14,0,\N,,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7113,199,4DXO4248,QZWJ3046,20,0,20/09/2021,Z245,19,,,\N,pashudhan,,,\N,5,4,14,0,\N,,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7114,199,4DXO4248,YPIP2302,20,0,20/09/2021,Z245,19,,,\N,pashudhan,,,\N,5,4,14,0,\N,,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7115,199,4DXO4248,CHKK3815,20,0,20/09/2021,Z245,19,,,\N,pashudhan,,,\N,5,4,14,0,\N,,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7116,199,5JPT9125,ARBY6769,20,0,20/09/2021,Z245,19,,,\N,pashudhan,,,\N,5,4,14,1,\N,314,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7117,199,5JPT9125,MDCP6360,20,0,20/09/2021,Z245,19,,,\N,pashudhan,,,\N,5,4,14,1,\N,314,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7118,199,5JPT9125,QASC7234,20,0,20/09/2021,Z245,19,,,\N,pashudhan,,,\N,5,4,14,0,\N,,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7119,199,5OOD4848,YSEY2896,20,0,20/09/2021,Z245,19,,,\N,pashudhan,,,\N,5,4,14,0,\N,,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7120,199,6IWW3543,MWUH3428,20,0,20/09/2021,Z245,19,,,\N,pashudhan,,,\N,5,4,14,0,\N,,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7121,199,6IWW3543,UJJP5853,20,1,20/09/2021,Z245,19,,,\N,pashudhan,,,\N,5,4,14,0,314,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7122,199,6OWC5791,VYCJ5801,20,0,20/09/2021,Z245,19,,,\N,pashudhan,,,\N,5,4,14,0,\N,,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7123,199,6OWC5791,NEHP5657,20,0,20/09/2021,Z245,19,,,\N,pashudhan,,,\N,5,4,14,0,\N,,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7124,199,7CWR6872,YERM6070,20,0,20/09/2021,Z245,19,,,\N,pashudhan,,,\N,5,4,14,0,\N,,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7125,199,7CWR6872,MLUV9711,20,0,20/09/2021,Z245,19,,,\N,pashudhan,,,\N,5,4,14,0,\N,,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7126,199,9BDD1878,ZPVS2400,20,0,20/09/2021,Z245,19,,,\N,pashudhan,,,\N,5,4,14,0,\N,,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7127,199,9BDD1878,EFET1082,20,0,20/09/2021,Z245,19,,,\N,pashudhan,,,\N,5,4,13,1,\N,314,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7128,229,9ZLA2966,TVEZ1415,19,0,20/09/2021,Z143,11,,,\N,डेयरी,,,\N,5,4,12,0,\N,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7129,229,9ZLA2966,SIUL5840,19,0,20/09/2021,Z143,11,,,\N,डेयरी भैसो,,,\N,5,4,12,0,\N,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7130,229,8IFG0595,TVGW8717,19,0,20/09/2021,Z143,11,,,\N,भैसो/गाय की डेयरी,,,\N,5,4,12,0,\N,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7131,229,8IFG0595,AORP4349,19,0,20/09/2021,Z143,11,,,\N,भैसो/ गाय की डेयरी,,,\N,5,4,12,0,\N,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7132,229,7PCW6922,UDXG6940,21,0,20/09/2021,Z143,11,,,\N,बकरी/ भेड का पालना,,,\N,5,4,13,0,\N,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7133,229,7PCW6922,VMCO4211,21,0,20/09/2021,Z143,11,,,\N,बकरी/ भेड को पालना,,,\N,5,4,13,0,\N,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7134,229,5YZF6880,JHGU7215,21,0,20/09/2021,Z143,11,,,\N,बकरी पालना,,,\N,5,4,13,0,\N,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7135,229,5YZF6880,HAWM4803,21,0,20/09/2021,Z143,11,,,\N,",,बकरी पालना",,,\N,5,4,13,0,\N,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7136,229,1LFA3193,WKAR7646,21,0,20/09/2021,Z143,11,,,\N,बकरी पालना,,,\N,5,4,13,0,\N,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7137,229,1LFA3193,SMEV8844,21,0,20/09/2021,Z143,11,,,\N,बकरी पालना,,,\N,5,4,13,0,\N,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7138,229,4OJM3375,ZJCL0899,21,0,20/09/2021,Z143,11,,,\N,बकरी पालना,,,\N,5,4,13,0,\N,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7139,229,4OJM3375,RMGP6751,21,0,20/09/2021,Z143,11,,,\N,बकरी पालना,,,\N,5,4,13,0,\N,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7140,312,4XWR2692,VXZU3653,23,0,20/09/2021,Z212,16,,,\N,kaam,,,\N,6,5,16,0,\N,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7141,312,4XWR2692,TFCV1748,1,0,20/09/2021,Z212,16,,,\N,kaam,,,\N,1,4,14,0,\N,\N,\N,0,\N,0,21,1,\N,\N,\N,\N,1
7142,312,6FMK7531,ZGPU6342,2,0,20/09/2021,Z212,16,,,\N,kam,,,\N,2,4,14,0,\N,\N,\N,0,\N,0,21,1,\N,\N,\N,\N,1
7143,312,4XWR2692,RPYX2349,1,1,20/09/2021,Z212,16,,,\N,kaam,,,\N,1,21,1,0,410,\N,,1,26/10/2021 13:15,0,\N,\N,\N,,,4,1
7144,312,6FMK7531,VZVX1720,2,1,20/09/2021,Z212,16,,,\N,kam,,,\N,2,21,1,0,410,\N,,1,26/10/2021 12:59,0,\N,\N,\N,,,4,1
7145,312,4XXE4391,RBFO0346,1,0,20/09/2021,Z212,16,,,\N,kaam,,,\N,1,4,13,0,\N,\N,\N,0,\N,0,21,1,\N,\N,\N,\N,1
7146,312,4XXE4391,PRBJ2466,1,1,20/09/2021,Z212,16,,,\N,kaam,,,\N,1,21,1,0,410,\N,,1,26/10/2021 13:14,0,\N,\N,\N,,,4,1
7147,312,6FMK7531,CRHB3520,2,1,20/09/2021,Z212,16,,,\N,no,,,\N,2,11,29,0,379,\N,\N,0,\N,0,21,1,\N,\N,\N,\N,1
7148,312,4XXE4391,WVSV7892,1,1,20/09/2021,Z212,16,,,\N,kaam,,,\N,1,21,1,0,410,\N,,1,26/10/2021 13:15,0,\N,\N,\N,,,4,1
7149,312,4XXE4391,KVOC3097,1,1,20/09/2021,Z212,16,,,\N,kaam,,,\N,1,21,1,0,410,\N,,1,26/10/2021 13:14,0,\N,\N,\N,,,4,1
7150,312,4XXE4391,AQIY6894,1,1,20/09/2021,Z212,16,,,\N,kaam,,,\N,1,21,1,0,410,\N,,1,26/10/2021 13:15,0,\N,\N,\N,,,4,1
7151,312,8SUU7597,HXEE8269,1,0,20/09/2021,Z212,16,,,\N,kaam,,,\N,1,4,12,1,\N,164,\N,0,\N,0,21,1,\N,\N,\N,\N,1
7152,312,8SUU7597,YFTW1662,1,0,20/09/2021,Z212,16,,,\N,kaam,,,\N,1,21,1,0,\N,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7153,312,8VPG4019,QCNZ2384,85,1,20/09/2021,Z212,16,,,\N,no,,,\N,25,1,43,0,95,\N,Applicant is interested to work under MGNREGA,1,30/09/2021 15:39,0,\N,\N,\N,\N,\N,2,1
7154,312,8VPG4019,QCNZ2384,1,0,20/09/2021,Z212,16,,,\N,kaam,,,\N,1,21,1,0,\N,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7155,312,8VPG4019,CKWW9604,84,0,20/09/2021,Z212,16,,,\N,kam,,,\N,24,14,36,1,\N,113,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7156,312,8VPG4019,CKWW9604,1,0,20/09/2021,Z212,16,,,\N,kaam,,,\N,1,21,1,0,\N,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7157,312,8VPG4019,CTHD3977,1,1,20/09/2021,Z212,16,,,\N,kaam,,,\N,1,2,6,0,389,\N,\N,1,15/11/2021 12:35,0,21,1,\N,\N,\N,5,1
7158,312,8VPG4019,VSZD3671,83,0,20/09/2021,Z212,16,,,\N,kam,,,\N,23,14,36,1,\N,113,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7159,312,8VPG4019,VSZD3671,1,0,20/09/2021,Z212,16,,,\N,kaam,,,\N,1,21,1,0,\N,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7160,312,8VPG4019,CYKU7813,1,0,20/09/2021,Z212,16,,,\N,kaam,,,\N,1,21,1,0,\N,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7161,312,8VPG4019,CYKU7813,85,0,20/09/2021,Z212,16,,,\N,kam,,,\N,25,1,43,0,\N,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7162,312,1MRC0015,JLGF7411,1,0,20/09/2021,Z212,16,,,\N,kaam,,,\N,1,4,13,0,\N,\N,\N,0,\N,0,21,1,\N,\N,\N,\N,1
7163,312,1MRC0015,QXQA3766,1,0,20/09/2021,Z212,16,,,\N,kaam,,,\N,1,4,13,0,\N,\N,\N,0,\N,0,21,1,\N,\N,\N,\N,1
7164,391,1DBK6429,NPUV8152,85,1,20/09/2021,Z130,10,,,\N,majduri,,,\N,25,1,43,0,222,\N,\N,1,10/11/2021 16:37,0,\N,\N,\N,\N,\N,\N,1
7165,312,1MRC0015,NJSL3317,12,0,20/09/2021,Z212,16,,,\N,kaam,,,\N,4,2,5,1,\N,389,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7166,312,2GUS7622,PRUT6482,2,0,20/09/2021,Z212,16,,,\N,kam,,,\N,2,4,13,0,\N,\N,\N,0,\N,0,21,1,\N,\N,\N,\N,1
7167,312,1MRC0015,TBLE1645,1,0,20/09/2021,Z212,16,,,\N,kaam,,,\N,1,4,13,0,\N,\N,\N,0,\N,0,21,1,\N,\N,\N,\N,1
7168,312,1MRC0015,MIJF5611,1,0,20/09/2021,Z212,16,,,\N,kaam,,,\N,1,21,1,0,\N,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7169,312,2GUS7622,UHVL2460,80,0,20/09/2021,Z212,16,,,\N,computer,,,\N,23,14,35,1,\N,113,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7170,312,3CGV8193,HXWN1613,1,0,20/09/2021,Z212,16,,,\N,kaam,,,\N,1,4,12,0,\N,\N,\N,0,\N,0,21,1,\N,\N,\N,\N,1
7171,312,3CGV8193,KDMO8803,1,0,20/09/2021,Z212,16,,,\N,kaam,,,\N,1,11,29,1,\N,379,\N,0,\N,0,21,1,\N,\N,\N,\N,1
7172,312,4LSE6237,QTVI6818,83,0,20/09/2021,Z212,16,,,\N,kam,,,\N,23,14,36,1,\N,113,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7173,312,4LSE6237,QTVI6818,1,0,20/09/2021,Z212,16,,,\N,kaam,,,\N,1,21,1,0,\N,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7174,312,9WAF1273,COPW3251,2,0,20/09/2021,Z212,16,,,\N,kam,,,\N,2,4,13,0,\N,\N,\N,0,\N,0,21,1,\N,\N,\N,\N,1
7175,312,4PFY9220,MPQC8244,1,0,20/09/2021,Z212,16,,,\N,kaam,,,\N,1,4,13,1,\N,164,\N,0,\N,0,21,1,\N,\N,\N,\N,1
7176,312,9WAF1273,NGOT2913,85,1,20/09/2021,Z212,16,,,\N,kam,,,\N,25,1,43,0,95,\N,Person Willing To Work In NREGA. Will Be Shortly Prepared Job Card From BDPO Narnaul,1,30/09/2021 15:35,0,\N,\N,\N,\N,\N,2,1
7177,312,4PFY9220,QFSV0873,1,1,20/09/2021,Z212,16,,,\N,kaam,,,\N,1,13,33,0,128,\N,\N,0,\N,0,21,1,\N,\N,\N,\N,1
7178,312,5BHC9992,KSOP5327,1,0,20/09/2021,Z212,16,,,\N,kaam,,,\N,1,4,12,0,\N,\N,\N,0,\N,0,21,1,\N,\N,\N,\N,1
7179,312,9TNV9588,UPKS2868,11,0,20/09/2021,Z212,16,,,\N,kam,,,\N,3,4,12,1,\N,164,\N,0,\N,0,21,3,\N,\N,\N,\N,1
7180,312,5BHC9992,ZIEG3549,1,0,20/09/2021,Z212,16,,,\N,kaam,,,\N,1,21,1,0,\N,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7181,312,9TNV9588,BHBK1717,2,0,20/09/2021,Z212,16,,,\N,kam,,,\N,2,21,1,0,\N,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7182,312,5DVO0040,ZNPT6450,1,0,20/09/2021,Z212,16,,,\N,kaam,,,\N,1,4,12,1,\N,164,\N,0,\N,0,21,1,\N,\N,\N,\N,1
7183,312,5DVO0040,DGDX1935,1,0,20/09/2021,Z212,16,,,\N,kaam,,,\N,1,21,1,0,\N,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7184,312,9ONW0897,GEEU0742,85,1,20/09/2021,Z212,16,,,\N,kam,,,\N,25,1,43,0,95,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7185,312,5RYS9837,FUNC6284,1,0,20/09/2021,Z212,16,,,\N,kaqm,,,\N,1,4,13,1,\N,164,\N,0,\N,0,21,1,\N,\N,\N,\N,1
7186,312,9NPB6569,QNCZ0186,90,0,20/09/2021,Z212,16,,,\N,kam,,,\N,42,18,41,1,\N,394,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7187,312,6EET0186,PVRY2765,1,0,20/09/2021,Z212,16,,,\N,kaam,,,\N,1,21,1,0,\N,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7188,312,6EET0186,LCLP0908,1,0,20/09/2021,Z212,16,,,\N,kaam,,,\N,1,2,9,0,\N,\N,\N,0,\N,0,21,1,\N,\N,\N,\N,1
7189,312,9NPB6569,NPVY6200,2,0,20/09/2021,Z212,16,,,\N,kam,,,\N,2,2,9,0,\N,\N,\N,0,\N,0,21,1,\N,\N,\N,\N,1
7190,312,6XGG8964,SUUW4523,1,0,20/09/2021,Z212,16,,,\N,kaam,,,\N,1,4,12,1,\N,164,\N,0,\N,0,21,1,\N,\N,\N,\N,1
7191,312,6ZWY6884,ARKN4653,1,0,20/09/2021,Z212,16,,,\N,kaam,,,\N,1,21,1,0,\N,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7192,312,6ZWY6884,EMUL3175,1,0,20/09/2021,Z212,16,,,\N,kaam,,,\N,1,4,13,0,\N,\N,\N,0,\N,0,21,1,\N,\N,\N,\N,1
7193,312,9EWB3119,CFDA3340,37,0,20/09/2021,Z212,16,,,\N,not eligible,,,\N,14,8,21,1,\N,117,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7194,312,7AXW6651,JTXE0819,1,1,20/09/2021,Z212,16,,,\N,kaam,,,\N,1,13,33,0,128,\N,\N,0,\N,0,21,1,\N,\N,\N,\N,1
7195,312,9EWB3119,JQMA4648,2,0,20/09/2021,Z212,16,,,\N,not eligible,,,\N,2,4,12,1,\N,164,\N,0,\N,0,21,1,\N,\N,\N,\N,1
7196,312,7PJP0836,TYRG3421,1,0,20/09/2021,Z212,16,,,\N,kaam,,,\N,1,4,12,1,\N,164,\N,0,\N,0,21,1,\N,\N,\N,\N,1
7197,312,7RGM3546,DLGO7355,1,0,20/09/2021,Z212,16,,,\N,kaam,,,\N,1,13,33,1,\N,128,\N,0,\N,0,21,1,\N,\N,\N,\N,1
7198,312,7RGM3546,AAIG1519,1,0,20/09/2021,Z212,16,,,\N,kaam,,,\N,1,9,24,0,\N,\N,\N,0,\N,0,21,1,\N,\N,\N,\N,1
7199,391,2CWX0765,MRKI3784,85,1,20/09/2021,Z130,10,,,\N,मजदूरी,,,\N,25,1,43,0,222,\N,want to work in mgnrega,1,14/10/2021 11:40,0,\N,\N,\N,,,2,1
7200,312,9BHC5005,ZAZP7995,83,0,20/09/2021,Z212,16,,,\N,kam,,,\N,23,14,36,1,\N,113,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7201,312,7WOK0761,HXKV7872,1,0,20/09/2021,Z212,16,,,\N,kaam,,,\N,1,9,24,0,\N,\N,\N,0,\N,0,21,1,\N,\N,\N,\N,1
7202,312,7WOK0761,MTWH4051,1,0,20/09/2021,Z212,16,,,\N,kaam,,,\N,1,21,1,0,\N,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7203,40,9YVI7679,PHMK4020,85,1,20/09/2021,Z020,2,,,\N,100 दिन का रोजगार,,,\N,25,1,43,0,30,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7204,312,9BHC5005,UDAT2429,73,0,20/09/2021,Z212,16,,,\N,kam,,,\N,21,8,20,1,\N,453,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7205,312,4YQV4475,GMYX9111,1,0,20/09/2021,Z212,16,,,\N,kaam,,,\N,1,4,13,0,\N,\N,\N,0,\N,0,21,1,\N,\N,\N,\N,1
7206,312,4YQV4475,UISZ1488,1,1,20/09/2021,Z212,16,,,\N,kaam,,,\N,1,13,33,0,128,\N,\N,0,\N,0,21,1,\N,\N,\N,\N,1
7207,312,9ZJC6677,NJOQ8567,2,0,20/09/2021,Z212,16,,,\N,kam,,,\N,2,4,14,0,\N,\N,\N,0,\N,0,21,1,\N,\N,\N,\N,1
7208,40,9YVI7679,ZDOS4257,85,1,20/09/2021,Z020,2,,,\N,100 दिन का रोजगार,,,\N,25,1,43,0,30,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7209,312,9ZJC6677,HEFN5863,1,1,20/09/2021,Z212,16,,,\N,kam,,,\N,1,21,1,0,410,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7210,312,5EMF7101,MUXC1637,1,0,20/09/2021,Z212,16,,,\N,kaam,,,\N,1,4,12,1,\N,164,\N,0,\N,0,21,1,\N,\N,\N,\N,1
7211,312,5EMF7101,BGMD8675,1,0,20/09/2021,Z212,16,,,\N,kama,,,\N,1,4,12,0,\N,\N,\N,0,\N,0,21,1,\N,\N,\N,\N,1
7212,312,5EMF7101,LYAC0029,1,1,20/09/2021,Z212,16,,,\N,kaam,,,\N,1,21,1,0,410,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7213,312,5GEC8454,RHAK3312,1,0,20/09/2021,Z212,16,,,\N,kaam,,,\N,1,4,14,0,\N,\N,\N,0,\N,0,21,1,\N,\N,\N,\N,1
7214,312,5GEC8454,QIHZ1076,1,0,20/09/2021,Z212,16,,,\N,kaam,,,\N,1,4,14,0,\N,\N,\N,0,\N,0,21,1,\N,\N,\N,\N,1
7215,312,8UTM3148,FPJD7600,1,0,20/09/2021,Z212,16,,,\N,kaam,,,\N,1,4,12,0,\N,\N,\N,0,\N,0,4,12,\N,\N,\N,\N,1
7216,312,3AQP2622,UAIS0030,4,0,20/09/2021,Z212,16,,,\N,kam,,,\N,1,21,2,1,\N,410,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7217,312,8UTM3148,JXTG5534,1,0,20/09/2021,Z212,16,,,\N,kaam,,,\N,1,11,29,1,\N,379,\N,0,\N,0,21,1,\N,\N,\N,\N,1
7218,312,3AQP2622,GAXC8554,2,0,20/09/2021,Z212,16,,,\N,kam,,,\N,2,4,12,0,\N,\N,\N,0,\N,0,21,1,\N,\N,\N,\N,1
7219,391,2MCZ6648,LFBU8417,21,0,20/09/2021,Z130,10,,,\N,पशुपालन,,,\N,5,4,14,0,\N,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7220,312,3AQP2622,CLWV7111,80,0,20/09/2021,Z212,16,,,\N,computer,,,\N,23,14,35,1,\N,113,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7221,312,2XZD5935,BOMM8571,1,0,20/09/2021,Z212,16,,,\N,kaam,,,\N,1,4,12,0,\N,\N,\N,0,\N,0,21,1,\N,\N,\N,\N,1
7222,312,2XZD5935,BZYV0734,1,0,20/09/2021,Z212,16,,,\N,kaam,,,\N,1,4,12,0,\N,\N,\N,0,\N,0,21,1,\N,\N,\N,\N,1
7223,312,4XKA5868,GBCT9316,1,0,20/09/2021,Z212,16,,,\N,not eligible,,,\N,1,4,12,1,\N,164,\N,0,\N,0,21,1,\N,\N,\N,\N,1
7224,312,7BJJ4126,RJRX3337,2,0,20/09/2021,Z212,16,,,\N,kam,,,\N,2,4,14,1,\N,164,\N,0,\N,0,21,1,\N,\N,\N,\N,1
7225,188,1HNU5250,FGBA2347,1,1,20/09/2021,Z193,14,,,\N,not interested,,,\N,1,21,1,0,415,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7226,389,4IYV3119,LLHX5837,69,0,20/09/2021,Z132,10,,,\N,दुकानदारी,,,\N,21,8,30,0,\N,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7227,391,3HPQ2179,DHMK5800,21,0,20/09/2021,Z130,10,,,\N,पशुपालन,,,\N,5,4,13,0,\N,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7228,188,1BMG1722,KJVT5635,1,1,20/09/2021,Z193,14,,,\N,not interested,,,\N,1,21,1,0,415,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7229,188,1IHD8252,LVQG6774,1,0,20/09/2021,Z193,14,,,\N,not interested,,,\N,1,21,1,1,\N,415,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7230,188,1SCS4280,LQGI9188,5,0,20/09/2021,Z193,14,,,\N,not interested,,,\N,2,21,2,1,\N,415,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7231,312,5SZD9966,CCTL7856,1,0,20/09/2021,Z212,16,,,\N,not eligible,,,\N,1,4,13,1,\N,164,\N,0,\N,0,21,1,\N,\N,\N,\N,1
7232,312,5SZD9966,EKYA0232,1,0,20/09/2021,Z212,16,,,\N,not eligible,,,\N,1,4,13,1,\N,164,\N,0,\N,0,21,1,\N,\N,\N,\N,1
7233,188,1ZKH7796,RETF9086,1,1,20/09/2021,Z193,14,,,\N,peon,,,\N,1,21,1,0,415,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7234,188,2LHC7220,KDYU6366,1,1,20/09/2021,Z193,14,,,\N,not interested,,,\N,1,21,1,0,415,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7235,391,3ISP9684,EORD0513,21,0,20/09/2021,Z130,10,,,\N,पशुपालन,,,\N,5,4,13,0,\N,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7236,188,2MGE8855,ZYTR8688,5,1,20/09/2021,Z193,14,,,\N,not interested,,,\N,2,21,2,0,415,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7237,387,6CPQ1313,BOLM3306,24,1,20/09/2021,Z131,10,,,\N,काम नही कर सकते,,,\N,7,5,17,0,245,\N,\N,1,23/11/2021 13:59,0,5,16,\N,\N,\N,\N,1
7238,188,2TUC8926,PVAL0671,1,1,20/09/2021,Z193,14,,,\N,not interested,,,\N,1,21,1,0,415,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7239,285,1RBL3308,MATH3221,65,0,20/09/2021,Z086,7,,,\N,loan,,,\N,18,11,28,1,\N,373,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7240,188,2WUK9436,YOZZ0239,1,1,20/09/2021,Z193,14,,,\N,not interested,,,\N,1,21,1,0,415,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7241,188,3OZY7075,RMZB5648,1,0,20/09/2021,Z193,14,,,\N,not interested,,,\N,1,21,1,1,\N,415,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7242,394,3BJR0458,CVKC5046,1,0,20/09/2021,Z010,1,,,\N,यह व्यक्ति सरकार की कोई भी स्कीम का लाभ नहीं लेना चाहता,,,\N,1,21,1,0,\N,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7243,394,6URC8742,YLVB6065,1,0,20/09/2021,Z010,1,,,\N,यह महिला सरकार की कोई भी स्कीम का लाभ नहीं लेना चाहती,,,\N,1,21,2,0,\N,\N,\N,0,\N,0,\N,1,\N,\N,\N,\N,1
7244,391,4GVU1280,EPXH3809,21,0,20/09/2021,Z130,10,,,\N,पशुपालन,,,\N,5,4,14,0,\N,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
7245,394,8FON7755,JYUY2673,1,0,20/09/2021,Z010,1,,,\N,इस महिला की मृत्यु हो गई है,,,\N,1,21,2,0,\N,\N,\N,0,\N,0,\N,1,\N,\N,\N,\N,1
